1112;8
1112;28
1112;37
1112;41
1113;9
1113;40
1113;11
1113;38
1113;37
1113;36
1113;42
1125;9
1125;11
1125;37
1125;39
1125;40
1126;9
1126;10
1126;38
1126;39
1126;21
1128;9
1128;11
1128;20
1128;19
1158;9
1158;10
1158;39
1158;29
1158;28
1158;8
1158;7
1158;4
1158;2
1158;18
1184;10
1184;8
1184;6
1184;4
1184;18
1184;16
1191;10
1191;6
1191;21
1191;22
1191;29
1199;10
1199;8
1199;7
1199;6
1199;5
1199;20
1199;30
1199;31
1199;32
1199;39
1205;10
1205;9
1205;7
1205;4
1205;20
1205;21
1205;14
1205;38
1207;10
1207;9
1207;8
1207;7
1207;5
1207;4
1207;39
1207;11
1207;12
1207;13
1207;14
1207;38
1207;36
1212;10
1212;9
1212;6
1212;5
1212;4
1212;21
1212;27
1212;26
1213;10
1213;9
1213;6
1213;21
1213;27
1213;26
1213;25
1220;10
1220;8
1220;26
1220;19
1220;4
1220;3
1241;10
1241;8
1241;29
1241;30
1241;32
1241;40
1241;11
1241;12
1241;13
1251;10
1251;28
1251;21
1251;11
1251;12
1266;10
1266;11
1266;37
1266;39
1266;40
1266;20
1266;19
1266;2
1278;10
1278;39
1278;8
1278;28
1278;18
1280;10
1280;11
1280;39
1280;40
1280;5
1280;7
1280;28
1280;16
1284;10
1284;39
1284;40
1284;29
1290;10
1290;40
1290;21
1290;22
1290;28
1290;8
1290;7
1290;6
1290;5
1290;4
1317;11
1317;10
1317;8
1317;7
1317;4
1317;3
1364;11
1364;10
1364;9
1364;8
1364;28
1364;22
1364;31
1364;32
1364;33
1370;11
1370;9
1370;8
1370;28
1370;29
1370;12
1380;11
1380;38
1380;37
1380;39
1380;40
1380;21
1393;11
1393;39
1393;21
1393;20
1393;19
1393;4
1393;5
1393;7
1393;8
1393;9
1393;27
1402;11
1402;39
1402;40
1402;20
1402;19
1402;17
1402;22
1402;23
1407;11
1407;22
1407;23
1407;29
1407;28
1407;7
1410;11
1410;39
1410;22
1410;23
1410;28
1410;6
1410;4
1412;11
1412;39
1412;40
1412;21
1412;29
1412;28
1412;4
1412;3
1412;2
1418;11
1418;39
1418;21
1418;29
1418;28
1418;8
1418;6
1418;5
1418;18
1418;20
1432;12
1432;10
1448;12
1448;11
1448;9
1448;6
1448;4
1448;20
1448;22
1451;12
1451;11
1451;8
1451;6
1451;19
1451;23
1451;29
1463;12
1463;10
1463;8
1463;4
1463;19
1463;20
1463;41
1463;26
1464;12
1464;8
1464;21
1464;41
1464;27
1464;26
1464;25
1487;12
1487;11
1487;8
1487;28
1487;21
1487;23
1487;30
1487;33
1487;34
1488;12
1488;11
1488;9
1488;8
1488;21
1488;30
1488;32
1488;40
1494;12
1494;11
1494;10
1494;9
1494;8
1494;28
1494;29
1494;41
1494;37
1494;36
1506;12
1506;20
1506;19
1506;4
1506;3
1506;2
1506;6
1508;12
1508;11
1508;40
1508;21
1508;4
1508;3
1508;7
1508;8
1515;12
1515;11
1515;39
1515;20
1515;19
1515;4
1515;6
1515;7
1515;27
1515;26
1515;29
1522;12
1522;40
1522;21
1522;23
1522;29
1535;12
1535;39
1535;29
1535;6
1535;5
1535;18
1535;17
1535;19
1536;12
1536;8
1536;7
1536;6
1536;5
1536;17
1536;19
1536;20
1546;12
1546;11
1546;40
1546;21
1546;29
1546;27
1546;30
1546;34
1547;12
1547;11
1547;40
1547;21
1547;30
1547;31
1547;41
1552;13
1552;12
1556;13
1556;12
1556;11
1556;10
1556;9
1556;8
1562;13
1562;9
1562;7
1562;6
1562;5
1562;3
1562;2
1569;13
1569;9
1569;8
1569;17
1569;19
1569;21
1578;13
1578;10
1578;7
1578;6
1578;5
1578;4
1578;19
1578;20
1578;30
1578;33
1630;13
1630;12
1630;40
1630;21
1630;19
1630;4
1630;3
1630;2
1630;5
1630;8
1646;13
1646;11
1646;40
1646;22
1646;23
1646;29
1646;8
1666;13
1666;12
1666;39
1666;29
1666;28
1666;26
1666;32
1669;13
1669;12
1669;39
1669;40
1669;31
1669;32
1669;33
1669;41
1670;13
1670;39
1670;30
1670;31
1670;32
1670;41
1670;42
1676;14
1676;13
1676;11
1676;10
1677;14
1677;13
1677;11
1677;9
1690;14
1690;13
1690;12
1690;11
1690;10
1690;9
1690;17
1690;20
1697;14
1697;13
1697;12
1697;19
1697;29
1697;30
1704;14
1704;11
1704;10
1704;9
1704;5
1704;4
1704;40
1704;41
1707;14
1707;13
1707;12
1707;10
1707;8
1707;7
1707;5
1707;4
1707;19
1707;20
1707;21
1707;41
1707;26
1713;14
1713;11
1713;27
1713;28
1713;29
1713;19
1746;14
1746;11
1746;40
1746;21
1746;20
1746;19
1746;3
1757;14
1757;13
1757;19
1757;6
1757;8
1757;25
1758;14
1758;12
1758;11
1758;40
1758;20
1758;19
1758;5
1758;6
1758;7
1758;8
1758;27
1758;28
1765;14
1765;12
1765;11
1765;18
1765;17
1765;22
1765;24
1774;14
1774;13
1774;40
1774;23
1774;29
1774;7
1774;6
1774;2
1780;14
1780;39
1780;21
1780;29
1780;8
1780;6
1780;17
1780;20
1781;14
1781;13
1781;11
1781;39
1781;40
1781;7
1781;9
1784;14
1784;13
1784;11
1784;39
1784;21
1784;28
1784;8
1784;26
1793;14
1793;13
1793;39
1793;15
1795;15
1795;14
1795;13
1815;15
1815;12
1815;9
1815;7
1815;5
1815;18
1815;17
1815;19
1815;20
1815;21
1815;22
1815;23
1817;15
1817;10
1817;9
1817;8
1817;7
1817;19
1817;22
1817;23
1817;29
1824;15
1824;12
1824;11
1824;9
1824;8
1824;5
1824;19
1824;20
1824;31
1824;33
1824;40
1830;15
1830;14
1830;12
1830;8
1830;7
1830;6
1830;5
1830;4
1830;19
1830;20
1830;21
1830;41
1830;27
1830;26
1830;25
1840;15
1840;13
1840;12
1840;10
1840;9
1840;28
1840;29
1840;21
1840;20
1840;19
1840;3
1840;2
1840;5
1842;15
1842;13
1842;11
1842;10
1842;8
1842;28
1842;21
1842;20
1842;7
1843;15
1843;14
1843;10
1843;9
1843;8
1843;29
1843;21
1843;18
1844;15
1844;13
1844;12
1844;11
1844;10
1844;9
1844;8
1844;28
1844;19
1844;4
1844;17
1846;15
1846;14
1846;10
1846;9
1846;8
1846;28
1846;20
1846;19
1846;18
1846;22
1858;15
1858;11
1858;9
1858;8
1858;41
1858;38
1871;15
1871;14
1871;13
1871;12
1871;11
1871;40
1871;20
1871;4
1871;3
1871;5
1896;15
1896;13
1896;11
1896;29
1896;28
1896;8
1896;7
1896;4
1896;3
1896;2
1902;15
1902;28
1902;6
1902;20
1906;15
1906;14
1906;39
1906;21
1906;29
1906;28
1906;9
1906;27
1906;26
1926;16
1926;4
1926;3
1926;2
1926;6
1926;9
1926;10
1930;16
1930;17
1930;4
1930;2
1930;6
1930;8
1930;9
1930;11
1930;13
1930;14
1940;16
1940;18
1940;4
1940;5
1940;6
1940;9
1940;10
1940;40
1940;20
1940;19
1953;16
1953;17
1953;18
1953;4
1953;8
1953;11
1953;39
1953;41
1953;27
1961;16
1961;17
1961;18
1961;6
1961;7
1961;8
1961;29
1961;20
1961;22
1975;16
1975;18
1975;6
1975;7
1975;29
1975;21
1975;39
1975;13
2046;17
2046;4
2046;5
2046;6
2046;8
2046;21
2046;40
2046;39
2046;13
2048;17
2048;4
2048;5
2048;7
2048;21
2048;11
2048;15
2052;17
2052;18
2052;4
2052;6
2052;7
2052;40
2052;39
2052;37
2052;36
2052;35
2062;18
2062;3
2062;2
2062;5
2062;6
2064;18
2064;4
2064;2
2064;7
2064;8
2068;18
2068;4
2068;3
2068;10
2068;12
2071;18
2071;4
2071;5
2071;6
2071;8
2071;9
2071;11
2071;13
2071;15
2074;18
2074;4
2074;5
2074;6
2074;7
2074;8
2074;10
2074;11
2074;12
2074;14
2074;37
2074;36
2080;18
2080;5
2080;6
2080;7
2080;9
2080;11
2080;38
2080;37
2080;39
2080;40
2080;21
2080;19
2098;18
2098;4
2098;7
2098;26
2098;29
2098;21
2101;18
2101;4
2101;5
2101;6
2101;22
2102;18
2102;6
2102;8
2102;28
2102;21
2102;22
2102;23
2106;18
2106;5
2106;7
2106;21
2106;23
2106;30
2106;31
2106;32
2107;18
2107;4
2107;5
2107;32
2107;33
2144;19
2144;8
2144;9
2144;10
2144;11
2144;12
2144;13
2144;14
2144;38
2144;37
2162;19
2162;4
2162;6
2162;9
2162;10
2162;39
2162;40
2162;33
2162;42
2164;19
2164;4
2164;5
2164;8
2164;10
2164;11
2164;39
2164;26
2175;19
2175;4
2175;5
2175;6
2175;7
2175;8
2175;22
2175;23
2175;30
2175;31
2175;32
2185;19
2185;4
2185;5
2185;7
2185;40
2185;11
2185;12
2185;14
2186;19
2186;5
2186;6
2186;7
2186;29
2186;39
2186;11
2186;13
2186;14
2186;15
2190;19
2190;4
2190;7
2190;8
2190;28
2190;29
2190;13
2190;38
2190;36
2190;35
2195;19
2195;4
2195;7
2195;8
2195;29
2195;21
2195;16
2201;19
2201;21
2201;23
2201;29
2205;19
2205;20
2205;21
2205;22
2205;23
2205;28
2205;8
2205;6
2206;19
2206;20
2206;23
2206;29
2206;7
2206;6
2206;5
2208;19
2208;21
2208;23
2208;6
2208;5
2208;4
2208;3
2223;19
2223;20
2223;21
2223;10
2223;12
2223;13
2223;14
2223;38
2223;37
2223;36
2227;19
2227;20
2227;21
2227;8
2227;27
2259;19
2259;39
2259;11
2259;10
2259;28
2259;13
2259;14
2259;15
2274;20
2274;6
2274;8
2280;20
2280;19
2280;4
2280;3
2280;2
2280;5
2280;7
2280;12
2280;14
2299;20
2299;4
2299;7
2299;9
2299;39
2299;41
2308;20
2308;19
2308;4
2308;5
2308;8
2308;27
2308;29
2308;23
2316;20
2316;19
2316;21
2316;30
2316;32
2316;39
2322;20
2322;19
2322;4
2322;5
2322;6
2322;28
2322;29
2322;40
2322;39
2322;10
2322;13
2322;14
2346;20
2346;22
2346;23
2346;6
2346;4
2346;3
2346;2
2346;1
2347;20
2347;21
2347;28
2347;8
2347;7
2347;2
2347;18
2361;20
2361;29
2361;8
2361;10
2361;11
2361;12
2361;13
2361;37
2361;36
2361;35
2376;20
2376;30
2376;32
2376;33
2376;40
2376;9
2401;20
2401;40
2401;39
2401;37
2401;35
2409;21
2409;20
2409;19
2409;4
2409;3
2409;1
2419;21
2419;20
2419;19
2419;2
2419;5
2419;9
2419;11
2419;12
2419;14
2426;21
2426;6
2426;7
2426;8
2426;10
2426;11
2426;39
2426;40
2429;21
2429;20
2429;19
2429;4
2429;5
2429;6
2429;7
2429;9
2429;11
2429;39
2429;26
2429;25
2435;21
2435;20
2435;4
2435;18
2435;22
2440;21
2440;22
2440;29
2440;28
2440;8
2448;21
2448;29
2448;6
2448;5
2448;3
2448;18
2450;21
2450;7
2450;6
2450;3
2450;16
2481;21
2481;31
2481;33
2481;40
2481;39
2481;7
2481;6
2504;21
2504;40
2504;12
2504;13
2504;38
2504;36
2504;35
2517;22
2517;4
2517;3
2517;5
2517;6
2517;7
2517;8
2519;22
2519;21
2519;20
2519;3
2519;2
2519;5
2519;6
2519;10
2539;22
2539;21
2539;20
2539;19
2539;4
2539;18
2539;17
2539;29
2542;22
2542;17
2542;29
2542;28
2542;8
2542;7
2543;22
2543;21
2543;29
2543;28
2543;8
2543;7
2543;6
2557;22
2557;21
2557;8
2557;10
2557;11
2557;36
2557;40
2569;22
2569;21
2569;30
2569;32
2569;40
2569;39
2569;11
2569;10
2571;22
2571;21
2571;33
2571;40
2571;10
2571;9
2571;8
2610;23
2610;21
2610;20
2610;19
2610;3
2610;6
2641;23
2641;29
2641;28
2641;8
2641;6
2641;9
2641;10
2655;23
2655;21
2655;29
2655;10
2655;11
2655;27
2655;26
2655;25
2656;23
2656;22
2656;21
2656;29
2656;26
2656;30
2659;23
2659;22
2659;21
2659;29
2659;28
2659;26
2659;30
2659;33
2660;23
2660;29
2660;28
2660;26
2660;31
2660;33
2660;34
2661;23
2661;21
2661;31
2661;40
2666;23
2666;22
2666;21
2666;30
2666;32
2666;33
2666;40
2666;39
2666;10
2666;8
2694;23
2694;22
2694;21
2694;41
2694;24
2695;24
2695;23
2702;24
2702;23
2702;21
2702;20
2702;4
2702;3
2702;2
2712;24
2712;23
2712;20
2712;4
2712;3
2712;2
2712;7
2712;10
2712;13
2717;24
2717;21
2717;4
2717;5
2717;6
2717;7
2717;8
2717;10
2717;11
2717;14
2717;38
2717;36
2720;24
2720;22
2720;21
2720;19
2720;6
2720;8
2720;9
2720;10
2720;11
2720;37
2720;36
2720;39
2720;40
2731;24
2731;23
2731;22
2731;20
2731;18
2731;17
2731;8
2744;24
2744;23
2744;8
2744;9
2744;11
2744;37
2744;36
2751;24
2751;29
2751;28
2751;8
2751;27
2751;30
2752;24
2752;23
2752;21
2752;29
2752;28
2752;27
2752;31
2789;25
2789;26
2792;25
2792;26
2792;27
2792;8
2792;7
2806;25
2806;26
2806;6
2806;17
2806;19
2806;21
2806;22
2806;23
2810;25
2810;27
2810;8
2810;5
2810;20
2810;21
2810;29
2810;30
2817;25
2817;27
2817;7
2817;6
2817;4
2817;19
2817;20
2817;30
2817;31
2817;33
2817;39
2817;11
2830;25
2830;8
2830;7
2830;6
2830;5
2830;4
2830;19
2830;20
2830;9
2838;25
2838;26
2838;27
2838;8
2838;37
2840;25
2840;9
2840;12
2840;13
2840;38
2840;35
2854;25
2854;26
2854;27
2854;10
2854;11
2854;21
2854;6
2854;18
2854;17
2860;25
2860;8
2860;11
2860;40
2860;29
2860;28
2884;26
2884;27
2884;7
2884;5
2884;4
2884;17
2884;19
2884;20
2886;26
2886;7
2886;6
2886;5
2886;4
2886;21
2886;22
2888;26
2888;27
2888;7
2888;6
2888;5
2888;4
2888;18
2888;23
2888;24
2890;26
2890;27
2890;8
2890;5
2890;19
2890;22
2890;28
2904;26
2904;8
2904;7
2904;6
2904;20
2904;21
2904;39
2904;10
2904;14
2904;15
2912;26
2912;6
2912;5
2912;21
2912;41
2912;10
2914;26
2914;27
2914;8
2914;6
2914;41
2914;10
2914;11
2914;12
2921;26
2921;27
2921;9
2921;10
2921;11
2921;13
2921;14
2921;38
2921;36
2921;35
2922;26
2922;10
2922;37
2922;39
2923;26
2923;27
2923;9
2923;10
2923;37
2923;39
2923;40
2924;26
2924;8
2924;10
2924;11
2924;39
2924;40
2924;21
2926;26
2926;27
2926;8
2926;10
2926;38
2926;39
2926;40
2926;21
2926;19
2931;26
2931;9
2931;10
2931;11
2931;4
2931;2
2931;5
2936;26
2936;27
2936;10
2936;39
2936;40
2936;20
2936;19
2936;6
2936;18
2936;16
2947;26
2947;27
2947;8
2947;40
2947;30
2947;31
2947;32
2947;41
2954;27
2954;8
2954;5
2959;27
2959;6
2959;4
2959;3
2959;2
2959;18
2964;27
2964;8
2964;4
2964;18
2964;17
2964;19
2964;20
2964;21
2977;27
2977;8
2977;7
2977;5
2977;4
2977;21
2977;31
2977;32
2977;33
2977;40
2977;11
3021;27
3021;11
3021;39
3021;40
3021;29
3021;30
3024;27
3024;8
3024;11
3024;39
3024;33
3032;28
3032;8
3046;28
3046;8
3046;7
3046;6
3046;5
3046;4
3046;18
3046;22
3048;28
3048;8
3048;4
3048;17
3048;19
3048;20
3048;21
3048;23
3048;24
3058;28
3058;8
3058;6
3058;4
3058;19
3058;33
3058;11
3058;10
3062;28
3062;7
3062;5
3062;10
3062;14
3071;28
3071;7
3071;6
3071;19
3071;20
3071;21
3071;41
3071;9
3071;10
3104;28
3104;9
3104;10
3104;11
3104;40
3104;31
3104;32
3104;34
3105;28
3105;9
3105;10
3105;32
3105;41
3115;28
3115;27
3115;26
3115;29
3115;19
3115;3
3139;28
3139;29
3139;20
3139;19
3139;6
3139;7
3139;18
3139;17
3141;28
3141;20
3141;19
3141;18
3141;17
3141;22
3142;28
3142;29
3142;21
3142;17
3142;23
3153;28
3153;30
3153;31
3153;33
3153;40
3153;39
3153;10
3153;9
3160;28
3160;30
3160;31
3160;32
3160;33
3160;40
3160;39
3160;11
3160;8
3160;7
3160;6
3160;2
3178;28
3178;29
3178;39
3178;38
3178;37
3178;41
3179;28
3179;21
3179;40
3179;39
3179;11
3179;38
3179;37
3179;36
3179;42
3186;29
3186;21
3186;20
3186;19
3186;4
3186;3
3186;2
3186;1
3198;29
3198;19
3198;4
3198;7
3198;8
3198;9
3198;10
3198;13
3198;38
3207;29
3207;20
3207;19
3207;5
3207;27
3207;28
3209;29
3209;21
3209;19
3209;5
3209;6
3209;7
3209;18
3209;17
3211;29
3211;20
3211;19
3211;22
3217;29
3217;22
3217;30
3217;31
3217;32
3217;33
3221;29
3221;30
3221;32
3221;33
3221;11
3230;29
3230;21
3230;30
3230;31
3230;32
3230;7
3230;3
3230;2
3232;29
3232;21
3232;40
3232;11
3232;10
3232;7
3232;6
3232;5
3232;4
3232;2
3232;18
3239;29
3239;21
3239;39
3239;11
3239;10
3239;9
3239;7
3239;6
3239;27
3239;25
3248;29
3248;40
3248;39
3248;11
3248;13
3248;14
3248;35
3280;29
3280;8
3280;6
3280;4
3280;19
3280;21
3280;40
3280;11
3280;13
3318;29
3318;28
3318;40
3318;21
3318;30
3321;29
3321;8
3321;9
3321;10
3321;40
3321;21
3321;22
3321;31
3321;32
3321;33
3323;29
3323;28
3323;9
3323;39
3323;40
3323;21
3323;31
3323;41
3338;30
3338;4
3338;6
3338;8
3344;30
3344;21
3344;19
3344;6
3344;8
3344;9
3344;13
3344;14
3355;30
3355;19
3355;4
3355;5
3355;6
3355;8
3355;28
3373;30
3373;8
3373;5
3373;4
3373;3
3373;2
3373;18
3375;30
3375;21
3375;29
3375;7
3375;6
3375;3
3375;16
3416;31
3416;30
3416;21
3416;19
3422;31
3422;30
3422;21
3422;20
3422;19
3422;2
3422;5
3422;6
3441;31
3441;30
3441;21
3441;19
3441;4
3441;5
3441;6
3441;8
3441;27
3441;26
3441;28
3443;31
3443;20
3443;19
3443;8
3443;28
3443;18
3444;31
3444;21
3444;5
3444;6
3444;8
3444;17
3446;31
3446;21
3446;20
3446;19
3446;18
3446;17
3446;22
3457;31
3457;30
3457;21
3457;22
3457;29
3457;3
3457;2
3458;31
3458;30
3458;8
3458;7
3458;6
3458;4
3458;1
3461;31
3461;30
3461;21
3461;29
3461;28
3461;6
3461;5
3461;17
3461;16
3467;31
3467;8
3467;7
3467;9
3467;10
3467;12
3473;31
3473;21
3473;8
3473;9
3473;10
3473;13
3473;14
3473;37
3473;36
3478;31
3478;30
3478;29
3478;8
3478;10
3478;11
3478;39
3478;27
3478;26
3503;32
3503;31
3503;30
3503;19
3503;4
3511;32
3511;31
3511;30
3511;20
3511;4
3511;3
3511;2
3511;6
3511;8
3511;9
3513;32
3513;30
3513;20
3513;4
3513;6
3513;7
3513;8
3513;9
3513;10
3513;11
3526;32
3526;30
3526;21
3526;4
3526;5
3526;8
3526;9
3526;10
3526;39
3526;27
3526;26
3526;25
3529;32
3529;31
3529;30
3529;21
3529;4
3529;5
3529;28
3529;18
3538;32
3538;8
3538;7
3563;32
3563;31
3563;29
3563;9
3563;10
3563;39
3563;27
3565;32
3565;21
3565;29
3565;28
3565;8
3565;9
3565;11
3565;25
3572;32
3572;21
3572;39
3572;11
3572;10
3572;13
3577;32
3577;21
3577;11
3577;13
3577;14
3577;37
3577;36
3581;32
3581;30
3581;33
3590;33
3590;20
3590;19
3590;4
3590;3
3610;33
3610;32
3610;30
3610;21
3610;4
3610;5
3610;6
3610;7
3610;10
3610;27
3611;33
3611;32
3611;31
3611;20
3611;4
3611;5
3611;9
3611;10
3611;11
3611;39
3611;27
3611;26
3612;33
3612;32
3612;5
3612;6
3612;7
3612;10
3612;39
3612;26
3612;25
3664;33
3664;40
3664;39
3664;11
3664;14
3664;38
3664;36
3664;35
3690;34
3690;33
3690;31
3690;20
3690;19
3690;7
3690;9
3690;11
3690;14
3690;38
3698;34
3698;32
3698;19
3698;4
3698;5
3698;9
3698;39
3698;27
3698;26
3698;25
3724;34
3724;31
3724;30
3724;29
3724;4
3724;19
3724;9
3724;10
3724;11
3726;34
3726;32
3726;31
3726;29
3726;28
3726;8
3726;7
3726;5
3726;4
3726;19
3726;12
3726;13
3728;34
3728;31
3728;30
3728;5
3728;4
3728;9
3728;11
3728;12
3728;13
3728;15
3730;34
3730;31
3730;21
3730;9
3730;10
3730;11
3730;12
3730;38
3730;37
3739;34
3739;32
3739;31
3739;30
3739;26
3739;40
3739;39
3743;34
3743;33
3743;31
3743;30
3743;40
3743;39
3743;11
3743;12
3747;34
3747;32
3747;31
3747;30
3747;39
3747;13
3747;38
3753;35
3753;36
3759;35
3759;36
3759;11
3759;8
3777;35
3777;37
3777;11
3777;5
3777;4
3777;19
3777;29
3777;28
3788;35
3788;36
3788;10
3788;9
3788;8
3788;7
3788;5
3788;4
3788;26
3793;35
3793;37
3793;38
3793;9
3793;27
3793;26
3793;20
3813;35
3813;36
3813;9
3813;8
3813;28
3813;29
3813;21
3813;32
3813;40
3815;35
3815;36
3815;11
3815;10
3815;28
3815;29
3815;41
3821;35
3821;36
3821;11
3821;39
3822;35
3822;11
3822;12
3822;40
3843;35
3843;38
3843;11
3843;39
3843;20
3843;19
